"	3.15163121538
",	2.36372341153
$	263.161206484
'	3.93953901922
'nós	1.57581560769
'surfar	1.57581560769
(	4.72744682306
(1996)	2.36372341153
(1996:32)	1.57581560769
(2001)	2.36372341153
(as)	1.57581560769
(até	1.57581560769
(bd)	1.57581560769
(cid10)	1.57581560769
(com	1.57581560769
(como	1.57581560769
(do	1.57581560769
(e	2.36372341153
(estrutura	1.57581560769
(fantoche)	1.57581560769
(goldsmith	1.57581560769
(maggie	1.57581560769
(mais	1.57581560769
(o	3.93953901922
(operadora	1.57581560769
(os	1.57581560769
(ou	2.36372341153
(parafusado)	1.57581560769
(passados	1.57581560769
(presente	1.57581560769
(que	1.57581560769
(responsável	1.57581560769
(segundo	1.57581560769
(seligman-silva	1.57581560769
(skinner	1.57581560769
(testing-out	1.57581560769
(wspa)	1.57581560769
)	1.57581560769
,	560.202448533
,"	1.57581560769
--	8.66698584228
.	234.796525545
...	1.57581560769
...)	3.15163121538
0)	1.57581560769
1	1.57581560769
1)	1.57581560769
100	1.57581560769
13-32)	1.57581560769
150	1.57581560769
15m	1.57581560769
17,	1.57581560769
18.	1.57581560769
1957/1974)	1.57581560769
1961,	1.57581560769
1977)	1.57581560769
1993)	1.57581560769
1996)	1.57581560769
2	2.36372341153
2)	1.57581560769
20	1.57581560769
20,	1.57581560769
2003)	1.57581560769
230	1.57581560769
24	1.57581560769
25	1.57581560769
25%	1.57581560769
26	1.57581560769
27	1.57581560769
2800	1.57581560769
29	1.57581560769
3	2.36372341153
3)	1.57581560769
30	1.57581560769
4	2.36372341153
45	1.57581560769
47,	1.57581560769
6	1.57581560769
72	1.57581560769
82,	1.57581560769
8ª	1.57581560769
9	1.57581560769
:	28.3646809384
:o	1.57581560769
;	12.6065248615
?	23.6372341153
UNK	0.787907803844
^	263.161206484
a	298.617057657
a.arte	1.57581560769
a.déia	1.57581560769
a.eformação	1.57581560769
a.eça	1.57581560769
a.ikipédia	1.57581560769
a.iopolítica	1.57581560769
a.ista	1.57581560769
a.istoriografia	1.57581560769
a.olítica	1.57581560769
a.omissão	1.57581560769
a0,	1.57581560769
abcd	1.57581560769
abismo	2.36372341153
aborda	1.57581560769
abordagem	2.36372341153
abrindo	1.57581560769
abstração	2.36372341153
acabam	1.57581560769
aceita	1.57581560769
acerta	1.57581560769
acesso	1.57581560769
ache	1.57581560769
acho	2.36372341153
acima	1.57581560769
acirrar	1.57581560769
acontece	1.57581560769
acontecer	1.57581560769
acontecimento)	1.57581560769
acordo	1.57581560769
acredita	1.57581560769
acreditamos	1.57581560769
acreditar	1.57581560769
acreditava	1.57581560769
actividades	1.57581560769
actor	1.57581560769
actualmente	1.57581560769
acupuntura	1.57581560769
acção	1.57581560769
ad	1.57581560769
adaptativo	1.57581560769
adequada	1.57581560769
adequado	1.57581560769
adiantar	1.57581560769
adiciona	1.57581560769
adicional	1.57581560769
administra	1.57581560769
administrado	1.57581560769
administrador	1.57581560769
administrativa	1.57581560769
administrativo-finan	1.57581560769
administração	3.15163121538
adolescentes	1.57581560769
adolescência	1.57581560769
adora	1.57581560769
adorno	1.57581560769
adquirido	2.36372341153
adversidades	1.57581560769
advinhe	1.57581560769
advogado	2.36372341153
afetar	1.57581560769
afife	1.57581560769
afifenses	1.57581560769
afim	1.57581560769
afinal	2.36372341153
afinidade	1.57581560769
afirma	2.36372341153
afirmar	1.57581560769
afirmação	1.57581560769
afirmações	3.15163121538
afro-cubanas	1.57581560769
afroamericano	1.57581560769
afrobrasileiras	1.57581560769
agenciamento	1.57581560769
agente	1.57581560769
agentes	1.57581560769
agiotagem	1.57581560769
agora	3.15163121538
agosto	1.57581560769
agressivo	1.57581560769
agência	2.36372341153
ainda	9.45489364613
aip	1.57581560769
ajudá-las	1.57581560769
al.	1.57581560769
alarmante	1.57581560769
alberto	1.57581560769
alcance	1.57581560769
alcançar	1.57581560769
alegrias	1.57581560769
alergia	1.57581560769
alerta	1.57581560769
alfabetizados	1.57581560769
alfabeto	3.15163121538
algo	1.57581560769
algum	1.57581560769
alguma	3.93953901922
algumas	1.57581560769
alguns	4.72744682306
alguém	2.36372341153
alheio	1.57581560769
ali	2.36372341153
alimentação	1.57581560769
alimentos	2.36372341153
aliás	2.36372341153
allen	1.57581560769
almeida	1.57581560769
alta	3.93953901922
altamente	2.36372341153
altas	1.57581560769
alteração	1.57581560769
alternadamente	1.57581560769
alternativa	1.57581560769
aluno	3.93953901922
alunos	2.36372341153
além	3.93953901922
alérgicos	1.57581560769
amada	1.57581560769
amado	1.57581560769
amanhã	1.57581560769
ambas	1.57581560769
ambicioso	1.57581560769
ambiciosíssima	1.57581560769
ambiental	3.15163121538
ambiente	1.57581560769
ambientes	1.57581560769
ambiguidade	1.57581560769
ambição	1.57581560769
ambliopia	1.57581560769
ameaças	1.57581560769
americano	1.57581560769
amilcar	1.57581560769
amor	1.57581560769
ampliada	1.57581560769
amplidão	1.57581560769
amplificam	1.57581560769
ana	1.57581560769
analisados	1.57581560769
analisando	1.57581560769
analisar	1.57581560769
anchieta	1.57581560769
and	1.57581560769
anda)	1.57581560769
anglo-americano	1.57581560769
animais	1.57581560769
animals	1.57581560769
animam	1.57581560769
anmo	1.57581560769
anna	2.36372341153
annelise	1.57581560769
ano	1.57581560769
anos	6.30326243075
ansiedade	2.36372341153
antagônica	1.57581560769
ante	1.57581560769
anteriores	1.57581560769
anteriormente	1.57581560769
antero	1.57581560769
antes	1.57581560769
antológico	1.57581560769
antropofágica	1.57581560769
antropologia	3.15163121538
antropológicos	1.57581560769
